뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400201.20221124113628001,20221124,대전일보,박대항 기자,"청양군, 산채산업 종사자 합동 워크숍",지역>대전, 지역>충남, 지역>전남,,,,권기대,"군내,청양군,남양면,청양","청양군,공주대","청양군,산채,산업,종사자,합동,워크숍,임산물,지역,대표,지원,발전,행정,청양군,행복,남양면,군내,산채,산업,협력,구축,발전,방향,논의,워크숍,종사자,합동,개최,사진,청양군,제공,청양,청양군,행복,남양면,군내,산채,산업,협력,구축,발전,방향,논의,워크숍,종사자,합동,개최,이날,워크숍,농가,산채,재배,종사자,산업,70여,참석,산채,산업,역량,강화,종사자,상호교류,종사자,상호,교류,협력,구축,협력,방안,네트워크,활성,논의,참석자들,산채,생산,가공,상품화,심층,토론,상품,시식회,참여,교수,권기대,공주대,산채,산업,미래,농업,방향,특강,관계자,기후,위기,산채,소비,사회,요구,산채,만큼,청양,우수성,홍보,계획,지역,청정이미지,부합,산채,임산물,지역,대표,발전,행정,지원","종사자,청양군,청양,네트워크,시식회,권기대,남양면,공주대,만큼,관계자,상품화,우수성,청정이미지,참석자들,참석자,70여","-지역 대표 임산물로 발전 행정적 지원 
 
 
 
청양군이 지난 23일 남양면 행복나눔터에서 군내 산채 산업 협력 시스템 구축과 발전 방향을 논의하기 위한 종사자 합동 워크숍을 개최했다사진=청양군 제공[청양]청양군이 지난 23일 남양면 행복나눔터에서 군내 산채 산업 협력 시스템 구축과 발전 방향을 논의하기 위한 종사자 합동 워크숍을 개최했다. 
 
이..",http://www.daejonilbo.com/news/articleView.html?idxno=2035129,
01400401.20221124104423001,20221124,중부매일,이병인 기자,"청양군, 기업유치위원회 구성 비봉면 일반산단 기업유치 활발",지역>전남, 지역>충남, 지역>충북,,,,"이영석,너스 대표,김복덕,이재훈,이종필,정인화,백완숙,이경우,김돈곤","청양군,고희성,일반산업단지,비봉면,충남도","숙명여대,예우,청양군의회,기업유치위원회,서울산업진흥원,국토부,소룩스,우송대학교,일반산업단지,새만금개발공사","청양군,기업,유치,위원회,구성,비봉면,일반,산단,기업,유치,활발,중부매일,이병,청양군,군수,김돈곤,기업유치위원회&,위원,위촉,논의,효율,운영,방안,간담회,개최,이날,위촉,위원들,이종필,부군수,부의장,이경우,청양군의회,3명,내부,위원,대표,김복덕,소룩스,본부장,고희성,새만금개발공사,교수,백완숙,숙명여대,본부장,이재훈,서울산업진흥원,교수,이영석,우송대학교,대표,정인화,산업,혁신,파트너스,6명,외부,위원,기업유치위원회,청양군,기업,투자,유치,촉진,기업,예우,조례&,기업,유치,정책,자문,기업,방문,기관,단체,활동,기업,유치,유치,기업,평가,심의,각종,지원,시책,관리,투자,유치,진흥,기금,운용,사항,심의,실질적,투자,유치,활동,비봉면,조성,신규,일반,산업,단지,입주,기업,유치,사활,사업,시행자,선정,국토부,산업,단지,지정,계획,반영,순조,추진,성과,충남도,사업시행자,상호협력,사업,시행자,상호,협력,산업단지,절차,각종,실시계획,수립,2023년,승인,산업,단지,지정,기업유치위원회,전략적,투자,유치,활동,집중,계획,김돈곤,군수,청양군,조성,일반산업단지,차질,추진,행정역량,집중,성공적,산업,단지,조성,지역,경제,발전,양질,일자리,창출,인구,증가,최선,노력","산업단지,청양군,비봉면,사업시행자,위원회,기업유치위원회,본부장,정인화,국토부,일반산업단지,이경우,시행자,청양군의회,상호협력,김돈곤,이재훈,새만금개발공사,숙명여대,서울산업진흥원,백완숙,고희성,이영석,소룩스,우송대학교","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 '기업유치위원회' 위원 9명을 위촉하고 효율적 운영방안 논의를 위한 간담회를 개최했다. 

이날 위촉된 위원들은 이종필 부군수, 이경우 청양군의회 부의장 등 내부 위원 3명과 김복덕 소룩스 대표, 고희성 새만금개발공사 본부장, 백완숙 숙명여대 교수, 이재훈 서울산업진흥원 본부장, 이영석 우송..",www.jbnews.com/news/articleView.html?idxno=1377210,
01400601.20221123133322003,20221123,충청일보,이용현 기자,"청양군, 일자리 박람회 개최, 참여 업체 80여명 채용 계획 밝혀",경제>취업_창업, 지역>제주, 지역>울산,,,,,"청양읍,군내,보령,청양군,보령고용노동지청,충남,㈜하은산업,충청남도일자리진흥원,보령여성인력개발센터","공영건설,시니어클럽,㈜남영산업,보건의료원,나무들,고용노동부,삼우컴퍼니(주),㈜우양,청양고등학교,충남도립대학교,대한건설(주),청양군,(주)한울,퍼스널,일자리","청양군,개최,일자리,박람회,계획,참여,업체,채용,충남,청양군,청양읍,소재,문화,체육,센터,박람회,일자리,기업,구직자들,만남,이날,박람회,대한건설,한울,케이비어드하시브스,한스텍,남영산업,공영건설,칠갑농산,삼우컴퍼니,하은산업,우양,나무들,기업,참여,80여명,채용,계획,이날,구직자,유용,취업,정보,제공,충청남도일자리진흥원,보령고용센터,고용,노동부,보령고용노동지청,보령,고용,센터,청양군,시니어,클럽,보령여성인력개발센터,청양군,일자리,정보,센터,협업,진행,청양고등학교,홍보관,충남도립대학교,취업,지원관,보건,의료원,건강,홍보관,사회적,경제,홍보관,운영,이날,구직자,면접,메이크업,촬영,이력서,증명사진,진단,퍼스널,컬러,취업,프로그램,취업,무료,체험","청양군,홍보관,박람회,일자리,구직자,보령,보령고용노동지청,이력서,증명사진,충남도립대학교,청양읍,보령고용센터,80여명,구직자들,칠갑농산,공영건설,삼우컴퍼니,남영산업,하은산업,한스텍,우양,케이비어드하시브스,충청남도일,나무들,의료원,충청남도일자리진흥원,한울,진흥원","충남 청양군이 지난 22일 청양읍 소재 문화체육센터에서 2022 일자리 박람회를 열고 기업과 구직자들의 만남을 도왔다. 

이날 박람회에는 대한건설(주), (주)한울, ㈜케이비어드하시브스, 한스텍(주), ㈜남영산업, 공영건설, 칠갑농산(주), 삼우컴퍼니(주), ㈜하은산업, ㈜우양, 나무들 등 군내 16개 기업이 참여하여 80여명의 채용 계획을 밝혔다. ..",https://www.ccdailynews.com/news/articleView.html?idxno=2169184,
01400201.20221123122133001,20221123,대전일보,박대항 기자,"청양군, 일자리 박람회 80명 취업",경제>취업_창업, 지역>제주, 지역>충남,,,,,"청양읍,군내,보령,청양군,보령고용노동지청,㈜하은산업,충청남도일자리진흥원,보령여성인력개발센터","공영건설,시니어클럽,㈜남영산업,보건의료원,나무들,고용노동부,삼우컴퍼니(주),㈜우양,청양고등학교,충남도립대학교,대한건설(주),청양군,(주)한울,퍼스널,일자리","청양군,일자리,박람회,취업,면접,메이크업,증명사진,촬영,진단,퍼스널,컬러,무료로,청양군,청양읍,소재,문화,체육,센터,박람회,일자리,기업,구직자들,만남,사진,청양군,제공,청양,청양군,청양읍,소재,문화,체육,센터,박람회,일자리,기업,구직자들,만남,이날,박람회,대한건설,한울,케이비어드하시브스,한스텍,남영산업,공영건설,칠갑농산,삼우컴퍼니,하은산업,우양,나무들,기업,참여,80여,채용,이날,구직자,유용,취업,정보,제공,충청남도일자리진흥원,보령고용센터,고용,노동부,보령고용노동지청,보령,고용,센터,청양군,시니어,클럽,보령여성인력개발센터,청양군,일자리,정보,센터,협업,진행,청양고등학교,홍보관,충남도립대학교,취업,지원관,보건,의료원,건강,홍보관,사회적,경제,홍보관,운영,이날,구직자,면접,메이크업,촬영,이력서,증명사진,진단,퍼스널,컬러,취업,프로그램,취업,무료,체험","청양군,홍보관,박람회,일자리,구직자,보령,보령고용노동지청,증명사진,충남도립대학교,청양읍,보령고용센터,이력서,구직자들,칠갑농산,공영건설,삼우컴퍼니,남영산업,하은산업,한스텍,우양,케이비어드하시브스,나무들,의료원,충청남도일,한울,진흥원,80여","청양군이 지난 22일 청양읍 소재 문화체육센터에서 2022 일자리 박람회를 열고 기업과 구직자들의 만남을 도왔다.사진=청양군 제공 [청양]청양군이 지난 22일 청양읍 소재 문화체육센터에서 2022 일자리 박람회를 열고 기업과 구직자들의 만남을 도왔다. 
 
이날 박람회에는 대한건설(주), (주)한울, ㈜케이비어드하시브스, 한스텍(주), ㈜남영산업, 공영..",http://www.daejonilbo.com/news/articleView.html?idxno=2034897,
01400201.20221123122131002,20221123,대전일보,박대항 기자,청양군 비봉면 일반산단 조성사업 순조,지역>전남, 지역>충북, 지역>제주,,,,,"청양군,일반산업단지,청양,비봉면,비봉지역,충남도","부동산개발업법,유튜브,국제결제은행,일반산업단지,BIS","순조,청양군,비봉면,일반,산단,조성,사업,유관,부처,진행,협의,민간개발,방식,장점,김돈곤,청양,군수,브리핑,유튜브,비봉면,조성,신규,일반,산업,단지,순조,진행,상황,사진,청양군,제공,청양,김돈곤,청양군수,브리핑,유튜브,비봉면,조성,신규,일반,산업,단지,순조,진행,상황,김군수,비봉면,일반산단,민간,사업자,선정,승인,고시,환경,교통,재해영향평가,각종,협의,유관,부처,진행,충남도,협력,시설,설치,사항,차질,추진,9월,비봉,지역,주민,수소,연료,전지,발전소,건립,계획,설명,12월,도심,지역,수소,연료,전지,발전소,견학,사항,해소,예정,군수,민선,산업,단지,조성,기초,민선,산업,단지,준공,입주,실제,기업,입주,기업,확보,투자,유치,계획,설명,군수,조성사업,청양,일반,산업,단지,조성,사업,합동,방식,민간,방식,전환,배경,민간,방식,참여,조사,투자,심사,절차,사업,기간,단축,재정,지출,부담,미분양,위험,민간개발,산업단지,성격,사업,규정,방식,산단,조성,제도,지원,지자체,관리,의무화,군수,일각,제기,사실,의견,표출,입장,설명,채권,시장,경색,각종,자금조달,시행사,자본금,대응,발언,군수,비봉면,일반산단,면적,분양,대상,입주,법인,결정,수소,연료,전지,발전,특수,목적,법인,사실,입주,예정,수소,연료,전지,업체,입주,정비,유관,기업,입주,가능,자금,조달,시장,중요,분양,가능,산업,단지,조성,자금대출,PF,부동산,민간사업자,자본금,규모,의미,인근,시군,사례,10억,수준,군수,설명,부동산,개발업,개발사업자,자본금,요건,3억,규정,1%,사업비,대비,자본금,사업,추진,성공,사례,군수,사업,자본금,금융기관,지표,재무,건전,국제결제은행,BIS,자기자본비율,잣대,평가,산업단지,이해,판단,규정,군수,산단,중요,분양,가능,금융기관,기준,자금,대출,결정,강조","자본금,청양,비봉면,산업단지,부동산,민간개발,3억,사업자,발전소,청양군,조성사업,일반산단,자금조달","김돈곤 청양군수가 23일 유튜브 브리핑을 통해 ""비봉면에 조성하고 있는 신규 일반산업단지가 순조로운 진행 상황을 나타내고 있다""고 밝혔다.사진=청양군 제공 [청양]김돈곤 청양군수가 23일 유튜브 브리핑을 통해 ""비봉면에 조성하고 있는 신규 일반산업단지가 순조로운 진행 상황을 나타내고 있다""고 밝혔다. 
 
김군수에 따르면 비봉면 일반산단은 지난해 12월..",http://www.daejonilbo.com/news/articleView.html?idxno=2034894,
01400401.20221123103226002,20221123,중부매일,이병인 기자,"청양군, '내년 본예산 6천223억 편성' 군의회 제출",지역>충남, 지역>경기, 지역>충북,,,,김돈곤,"회계,청양군","군의회,농림수산,청양군의회,청양군","청양군,6천,내년,본예산,편성,제출,중부매일,이병,김돈곤,청양,군수,예산안,6천,편성,청양군의회,제출,23일,회계별,일반,회계,497억,증가,특별,회계,27억,감소,기금,497억,증가,규모,분야,편성,농업,934억,복지,환경,지역,문화,관광,농업인,자랑,농촌,조성,지속적,증가,복지,수요,대응,풀이,군수,내년,본예산안,위기,대응,민생현안,해결,총체적,고민,방안,역점,해결,환경,분야,농림,수산,분야,사회,복지,분야,산업,중소기업,예산,에너지,분야,증액","6천,김돈곤,청양군,예산안,497억,본예산,농업인,민생현안,청양,27억,중소기업,회계별,본예산안,청양군의회,934억,분야,편성,복지,회계","［중부매일 이병인 기자］ 김돈곤 청양군수가 2023년도 예산안으로 6천223억 원을 편성해 청양군의회에 제출했다고 23일 밝혔다. 

회계별로는 일반회계 5천100억 원(497억 원 증가), 특별회계 45억 원(27억 원 감소), 기금 1천78억 원(497억 원 증가)이다. 

분야별 편성 규모는 농업 1천237억 원 복지 934억 원, 환경 689억 ..",www.jbnews.com/news/articleView.html?idxno=1377101,사용자 분석 제외
01400701.20221123202340006,20221123,충청투데이,윤양수 기자,노인이 행복한 청양군 촘촘한 복지정책 '눈에 띄네',지역>충남, 지역>경기, 지역>대전,,,,,"군내,사각지대,청양군,청양지역,청양","청양군,사회복지,노인종합복지관,기초연","노인,행복,청양군,복지정책,청양군,499억,투입,추진,사업,노인,복지,정책,전국적,선도,사례,주목,10월,노인인구,기준,청양,지역,노인,인구,인구,37.9%,차지,기초,연금,어르신,지원,1930년,출생자,5만,장수수당,지급,70세,65세,연간,목욕,20매,미용,쿠폰,5000원,지급,위생,생활,노인,일자리,사회,활동,지원,69억,투입,1900여,소득,성취감,제공,코로나19,어르신들,건강,활력,추진,정책,노인종합복지관,5억,사업비,지원,건강,여가,31가지,프로그램,운영,어르신들,우울감,해소,기력,탈출,122곳,군내,경로,건강,취미,프로그램,제공,노인대학,교육,건강,아카데미,어르신들,활력,생활,문화,공간,경로당,활성,냉난방비,먹거리,운영비,지원,경로,싱크대,TV,에어컨,물품,설치,이용,편의,경로,공공,급식,지원,8곳,무료,경로식당,9곳,홀몸,노인,공동생활,가정,운영,식수,불안감,해소,경로,정수기,설치,경로당,출입,사업,미끄럼,방지,추진,낙상,사고,대비,경로,사업,노인,일자리,연계,도우미,배치,창구,복지,서비스,안내,대상자,발굴,집중,2019년,추진,지역,사회,통합,효과,전국적,만큼,평가,사업,대상,노인,시설,주거,보건의료,요양,서비스,방식,운영,그동안,대상자,발굴,치매,초기,만성질환자,병원,퇴원자,사각지대,요양,등급,홀몸,노인,1651명,식사,배달,이동지원,운동,지원,주거환경개선,7000여,서비스,제공,청양형,구축,청양,민관,협의체,운영,지역케어회,운영,의료원,운영,사업,재정,지원,맞춤,서비스,추진,통합,사업,전국,지자체,견학,전문가,집단,통합,자료,활용,입주,시작,고령자복지주택,연계,조성,통합돌봄센터,1~2층,행정기관,사회복지관,재택,의료,센터,통합,재가센터,복합복지시설,통합돌봄센터,입주자들,건강관리,생활,지원,문화,활동,프로그램,운영,동시,가능,특화,모델,자리매김,지역,사회,통합,선도사업,종료,2023년,자체,예산,확보,서비스,제공,사회적,경제,조직,공공,기관,협업,강화,계획","경로당,수급자,청양,청양군,어르신들,일자리,복지정책,출생자,대상자,통합돌봄센터,경로식당,9곳,청양형,홀몸","[충청투데이 윤양수 기자] 청양군이 499억원을 투입해 추진 중인 노인 복지정책 사업이 전국적인 선도 사례로 주목받고 있다. 

10월 말 기준 청양지역 노인인구는 1만 1483명으로 전체 인구의 37.9%를 차지하고 있다. 

군은 기초연금 322억 원으로 9200여 어르신을 지원했으며, 1930년 이전 출생자 300명에게는 매월 5만씩 장수수당을 지..",https://www.cctoday.co.kr/news/articleView.html?idxno=2170687,사용자 분석 제외
01400201.20221122150120001,20221122,대전일보,박대항 기자,"청양군, 초고령사회 노인정책 추진",지역>충남, 지역>전북, 지역>대전,,,,김돈곤,"군내,사각지대,청양군,청양","청양군,노인종합복지관,기초연","청양군,추진,고령,사회,노인,정책,투자,사각지대,통합,운영,청양군,인구,37.9%,차지,지역,어르신,건강,편안,노후생활,정서프로그램,499억,규모,복지정책,추진,복지정책,전개,사진,청양군,제공,청양,청양군,인구,37.9%,차지,지역,어르신,건강,편안,노후생활,499억,규모,복지정책,추진,복지정책,전개,생활,보장,기초,연금,어르신,지원,1930년,출생자,5만,장수수당,지급,70세,노인,65세,연간,목욕,미용,쿠폰,5000원,지급,위생,생활,도움,노인,일자리,사회,활동,지원,사업,69억,투입,1900여,경제,도움,건강,성취감,제공,노인종합복지관,5억,사업비,지원,122곳,군내,경로,건강,취미,31가지,프로그램,제공,노인대학,교육,건강,아카데미,활력,도모,노인들,생활,문화,공간,경로당,활성,난방비,먹거리,운영비,지원,경로,싱크대,TV,에어컨,물품,설치,이용,편의,경로,공공,급식,지원,8곳,무료,경로식당,9곳,홀몸,노인,공동생활,가정,운영,식수,불안감,해소,경로,정수기,설치,입,경로당,출,입,사업,미끄럼,방지,추진,낙상,사고,대비,경로,사업,노인,일자리,연계,도우미,배치,창구,복지,서비스,안내,대상자,발굴,집중,전국적,만큼,평가,그동안,대상자,발굴,치매,초기,만성질환자,병원,퇴원자,사각지대,요양,등급,홀몸,노인,1651명,식사,배달,이동지원,운동,지원,주거환경개선,7000여,서비스,제공,청양형,민관,협의체,운영,지역케어회,운영,의료원,운영,사업,재정,지원,맞춤,서비스,추진,통합,사업,전국,지자체,견학,통합,자료,제공,김돈곤,군수,어르신들,안정,노후,소득,지원,보장,사회,활동,참여,가족들,부담,복지정책,전개,청양군,인구,37.9%,차지,지역,어르신,건강,편안,노후생활,여가활둥,499억,규모,복지정책,추진,복지정책,전개,사진,청양군,제공","경로당,청양군,499억,수급자,어르신들,사각지대,복지정책,청양,일자리,출생자,대상자,경로식당,9곳,홀몸,70세","청양군이 전체 인구의 37.9%를 차지하고 있는 지역 어르신들의 건강하고 편안한 노후생활을 위해 정서프로그램 등 499억 원 규모의 복지정책을 추진, '따뜻한 복지정책'을 전개하고 있다.사진=청양군 제공 [청양]청양군이 전체 인구의 37.9%를 차지하고 있는 지역 어르신들의 건강하고 편안한 노후생활을 위해 499억 원 규모의 복지정책을 추진하는 등 '따..",http://www.daejonilbo.com/news/articleView.html?idxno=2034668,사용자 분석 제외
02100701.20221122150113002,20221122,헤럴드경제,이권형 기자,"충남도, 농촌자원사업 우수기관 대상 수상 ‘쾌거’",지역>충남, 지역>충북, 지역>전북,,,,이진영,"청양군,천안,서산시농업기술센터,서천,당진시,그랜드볼룸,충남도","농업안전보건센터,한국식품안전관리인증원,농업기술센터,아나농,금산군농업기술센터,농촌진흥청,평가회,아미여울,농업기술원,덩굴강낭콩연구회,농촌자원과장,단국대","충남도,쾌거,농촌,자원,사업,우수,기관,대상,수상,충남,농업기술원,소노벨,천안,그랜드볼룸,농촌,진흥,주관,종합평가회,농촌,자원,사업,종합,평가회,최고상,대상,수상,농업기술원,평가,농업,소득증대,농촌,생활,활력,증진,3년,226억,투입,농업농촌가치확산,농식품,가공,창업,농촌,체험,관광,활성,농작업,안전,재해,예방,관리,농업,농촌,가치,확산,582곳,대상,시범사업,추진,평가,한국식품안전관리인증원,업무협약,체결,해썹,HACCP,전문기술지원,강화,농가공품,안정,단국대,농업,안전,보건,센터,연계,농약노출검사,향상,농약,안전,의식,안전관리,농업기술원,농업기술센터분야,금산군농업기술센터,우수상,수상,경진분야,농작업,안전,관리,실천,경진,분야,서천,덩굴강낭콩,연구회,최우수상,농업기술센터분야,가공,상품,마케팅,우수,사례,경진,농업,센터,분야,서산시농업기술센터,아나농,농업인,분야,청양군,김민솔,아미여울,향토,음식,활용,조리,식품,경진,분야,당진시,오정순,수상자,명단,이름,농촌진흥청,2020년,3년,농촌자원사업,보급,조성,전문역량향상,지역현안해결,확산,농촌진흥기관,시군,대상,서류,심사,심사,수상자,선정,충남,농촌자원과장,이진영,농업,기술원,농촌,자원,과장,농업,소득증대,농촌,향상,고민,농업인,성장,지원","농작업,농업기술원,기술원,농가공품,농식품,수상자,농촌자원사업,당진시,경진분야,농업인,그랜드볼룸,청양군,농촌진흥청,충남,이진영,농업기술센터분야,서천,단국대,소노벨,아나농,해썹,업무협약,전문기술지원,연구회,지역현안","[헤럴드경제(홍성)= 이권형기자] 충남도 농업기술원이 22일 소노벨 천안 그랜드볼룸에서 열린 농촌진흥청 주관 ‘2022 농촌자원사업 종합평가회’에서 최고상인 대상을 수상했다. 
 
 도 농업기술원은 이번 평가에서 농업인 소득증대 및 농촌 생활 활력 증진을 위해 최근 3년간 226억여 원을 투입, ▷농식품 가공창업 ▷농촌체험 관광 활성화 ▷농작업 안전재해..",http://biz.heraldcorp.com/view.php?ud=20221122000547,
01400601.20221122144612001,20221122,충청일보,이용현 기자,"청양군, 초고령사회 건강하고 안정된 노인정책 추진",지역>충남, 지역>경기, 지역>전북,,,,김돈곤,"군내,사각지대,청양군,충남,청양지역,청양","청양군,사회복지,노인종합복지관,기초연","청양군,고령,사회,건강,안정,노인,정책,추진,투자,사각지대,통합,운영,충남,청양군,지역,어르신,건강,편안,노후생활,499억,규모,복지정책,추진,단계,사업,마무리,22일,10월,노인인구,기준,청양,지역,노인,인구,인구,37.9%,차지,기초,연금,어르신,지원,1930년,출생자,5만,장수수당,지급,70세,65세,연간,목욕,20매,미용,쿠폰,5,000원,지급,위생,생활,노인,일자리,사회,활동,지원,69억,투입,1,900여,소득,성취감,제공,코로나19,어르신들,건강,활력,추진,정책,노인종합복지관,5억,사업비,지원,건강,여가,31가지,프로그램,운영,어르신들,우울감,해소,기력,탈출,122곳,군내,경로,건강,취미,프로그램,제공,노인대학,교육,건강,아카데미,어르신들,활력,생활,문화,공간,경로당,활성,냉난방비,먹거리,운영비,지원,경로,싱크대,TV,에어컨,물품,설치,이용,편의,경로,공공,급식,지원,8곳,무료,경로식당,9곳,홀몸,노인,공동생활,가정,운영,식수,불안감,해소,경로,정수기,설치,경로당,출입,사업,미끄럼,방지,추진,낙상,사고,대비,경로,사업,노인,일자리,연계,도우미,배치,10개,창구,복지,서비스,안내,대상자,발굴,집중,사업,대상,노인,시설,주거,보건의료,요양,서비스,방식,운영,그동안,대상자,발굴,치매,초기,만성질환자,병원,퇴원자,사각지대,요양,등급,홀몸,노인,1,651명,식사,배달,이동지원,운동,지원,주거환경개선,7,000여,서비스,제공,청양형,구축,청양,민관,협의체,운영,지역케어회,운영,의료원,운영,사업,재정,지원,맞춤,서비스,추진,통합,사업,전국,지자체,견학,전문가,집단,통합,자료,활용,입주,시작,고령자복지주택,연계,조성,통합돌봄센터,1~2층,행정기관,사회복지관,재택,의료,센터,통합,재가센터,복합복지시설,통합돌봄센터,입주자들,건강관리,생활,지원,문화,활동,프로그램,운영,동시,가능,특화,모델,전국적,선도,사례,주목,지역,사회,통합,선도사업,종료,2023년,자체,예산,확보,서비스,제공,사회적,경제,조직,공공,기관,협업,강화,계획,김돈곤,군수,어르신들,안정,노후,소득,지원,보장,사회,활동,참여,가족들,부담,복지정책&,전개","경로당,어르신들,499억,수급자,사각지대,청양,청양군,일자리,출생자,대상자,통합돌봄센터,경로식당,9곳,홀몸","올해 499억 투자 사각지대 없는 통합돌봄 시스템 운영 충남 청양군이 지역 어르신들의 건강하고 편안한 노후생활을 위해 499억 원 규모의 복지정책을 추진, 사업 마무리 단계에 이르렀다고 22일 밝혔다. 

10월 말 기준 청양지역 노인인구는 1만 1,483명으로 전체 인구의 37.9%를 차지하고 있다. 

군은 기초연금 322억 원으로 9,200여 어르..",https://www.ccdailynews.com/news/articleView.html?idxno=2168907,사용자 분석 제외
01400201.20221117132059002,20221117,대전일보,박대항 기자,민선8기 제2차 충남시장군수협의회 개최,지역>대전, 지역>경남, 지역>충남,,,,김돈곤,"청양군,충남,천안시,협의회장(천안시장,충남시장군수협의회,고금","청양군청,수해,중앙정부,충남시장군수협의회,우호협력,충남도","민선,충남시장군수협의회,개최,협의회,강조,소통,창구,역할,충남,도내,시군,시장,군수들,대회의실,청양,군청,시장,군수,참석,충남시장군수협의회,개최,사진,청양,충남,도내,시군,시장,군수들,대회의실,청양,군청,시장,군수,참석,충남시장군수협의회,개최,격월,개최,개최지,직전,회의,결정,회의,외유,사정,시장군수,제외,시장,군수,참여,민선,충남시장군수협의회,번째,직전,회의,천안시,개최,이날,회의,시행,공공,건축,건설,사업,관리,법령,개정,소득,보훈,가족,밑반찬,지원,사업,농업,분야,공공,계절,근로,사업,지정,확대,고향,사랑기부,요청,중앙,정부,차원,홍보,현안사항,시군,현안,사항,논의,박상돈,협의회장,천안시장,청양군,준비,환대,덕분,협의회,개최,감사,고유가,강달러,고금리,경제상황,충남도,기업,외자유치,돌파구,협의회,소통,창구,역할,강조,김돈곤,군수,충남,시장,군수,청양군,방문,진심,환영,수해,협의회,지원,수해,연금,감사,협의회,발전,충남,시군,우호협력,자리","협의회,충남,시군,충남시장군수협의회,밑반찬,청양,청양군,대회의실,현안사항,시장군수,충남도,경제상황,외자유치,박상돈,고금리,협의회장,강달러,천안시장,사랑기부,고유가,우호협력,천안","충남 도내 시군 시장 군수들이 17일 청양군청 대회의실에서 11개 시장군수가 참석한 가운데 충남시장군수협의회를 개최했다.사진=박대항 기자 [청양] 충남 도내 시군 시장 군수들이 17일 청양군청 대회의실에서 11개 시장군수가 참석한 가운데 충남시장군수협의회를 개최했다. 
 
격월로 개최되며 개최지는 직전 회의에서 결정되는 이번 회의는 외유 등 부득이한 사..",http://www.daejonilbo.com/news/articleView.html?idxno=2033915,
01400701.20221117203031002,20221117,충청투데이,윤양수 기자,농촌협약 주인공은 '주민' 청양군 지원 팍팍,지역>충남, 지역>충북, 지역>전북,,,,,"복지동,청양군,화성,비봉ㆍ대치ㆍ운곡","청양군,남양면,SOC,농림축산식품부,자원,시ㆍ군,청양청춘센터","농촌,협약,주인공,주민,팍팍,청양군,지원,청양군,농림,축산,식품부,추진,농촌,협약,공모,사업,선정,사업비,확보,농촌,협약,체결,협약,청양군,계획,농촌,생활,활성,수립,2026년,5년,확충,생활,SOC,정주,여건,개선,사업,추진,지역,균형,발전,농촌공간,조성,불편,농촌,본지,청양군,진행,농촌,협약,사업,4회,소개,편집자주,청양군,농업,협약,사업,성공적,추진,농촌,협약,민관,협력,마련,주민자치,생활,서비스,공급,주체,육성,지역,공동체,활동,체계,고도,전략,수립,실행,청양군,농업,협약,사업,진행,추진,청양군,운영,지역,주민,참여,자치활동,민관협력체계,중요시,청양군,역량강화,지역,사업,지구,운영,지원,사후관리,마을,자립,체계,구축,마을단위,경제,취미,동아리,지원,공동체,활성,방안,마련,추진,지역인,자원,육성,차원,마을대학,운영,마을사업,이해,향상,체계적,마을,사업,진행,마을,실무자들,대상,사업,이해,역량,강화,프로그램,운영,마을,크리에이터,마을기자단,양성,SNS,플랫폼,활용,영상,제작,활동가,육성,마을공동체신문,마을,공동체,기록물,제작,참여,일자리,창출,주민들,주도,공동체,활성,생활공동체,경제동아리,복지동아리,주민,공동체,지원,한편,마을,활성화,당사자,협의체,활성,역량강화,네트워크,구축,지원,청양군,주민자치,육성,생활,서비스,공급,주체,화성ㆍ비봉ㆍ대치ㆍ운곡,남양면,주민자치회,문화,복지,교육,프로그램,운영,주민,교육,문화,복지,사각지대,해소,주민,만족도,증진,농촌,공동체,활성,사업,준비,농촌,공동체,활성,사업,아동,보육,시설,부재,거리상,교육,아이들,대상,아동교육프로그램,교통불편,교육,서비스,부재,농촌,거주,청소년들,대상,맞춤,교육,서비스,진행,청소년,교육,프로그램,운영,거동,불편,어르신,사회,약자,대상,행복꾸러미,전달,청양행복꾸러미,운영,고령인들,대상,주민들,건강관리서비스,청양군,농촌,협약,사업,주민들,참여,여부,사업,성공,여부,가름,청양군,지역주민들,역량강화,활성화,공동체,활동,활성,적극,지원,이외,청양군,지역사회,활기,청년,인구,유입,활성,사업,청년거리,활성,청양청춘센터,연계,창업육성사업,발굴,귀농귀촌,희망,청년,육성,창출,청년,일거리,정책,청년,인구,유입,추진","청양군,공동체,활성화,역량강화,주민들,귀농귀촌,활동가,사업비","[충청투데이 윤양수 기자] 청양군은 지난해 6월 농림축산식품부에서 추진하는 농촌협약 공모사업에 선정, 총사업비 427억원을 확보하고, 올해 7월 농촌협약을 체결했다. 협약에 따라 청양군은 ‘농촌생활권 활성화 계획’을 수립해 올해부터 2026년까지 5년간 생활 SOC 확충을 위한 정주여건 개선사업들을 추진한다. 지역의 균형 발전과 계획적인 농촌공간을 조성..",https://www.cctoday.co.kr/news/articleView.html?idxno=2170487,
